Analysis Id,Sample Id,Sample,Fixed,Lat,Long,Dist,Bearing,Direction,Collection,Source,Description,Weight,Depth,Surface_Area,Shape,Uncertainty,MDA,Method,Nuclide,Result,Result
197981,9011,SCF-08777,FALSE,37.288639,140.222573,45.51733381,258.5950154,WSW,4/20/2011 14:30,DOE,Field Team: Loc 4 ;,,2,100,Square & Flat,5.81E-07,7.26E-07,Gamma Spectroscopy,Ba-140,2.18E-06,22%
197983,9011,SCF-08777,FALSE,37.288639,140.222573,45.51733381,258.5950154,WSW,4/20/2011 14:30,DOE,Field Team: Loc 4 ;,,2,100,Square & Flat,7.89E-07,9.01E-07,Gamma Spectroscopy,Cs-136,8.69E-06,87%
197985,9011,SCF-08777,FALSE,37.288639,140.222573,45.51733381,258.5950154,WSW,4/20/2011 14:30,DOE,Field Team: Loc 4 ;,,2,100,Square & Flat,5.53E-06,5.08E-06,Gamma Spectroscopy,I-131,5.76E-05,576%
197987,9011,SCF-08777,FALSE,37.288639,140.222573,45.51733381,258.5950154,WSW,4/20/2011 14:30,DOE,Field Team: Loc 4 ;,,2,100,Square & Flat,1.76E-05,2.84E-07,Gamma Spectroscopy,Cs-137,0.000290798,2908%
197989,9011,SCF-08777,FALSE,37.288639,140.222573,45.51733381,258.5950154,WSW,4/20/2011 14:30,DOE,Field Team: Loc 4 ;,,2,100,Square & Flat,7.69E-06,4.13E-07,Gamma Spectroscopy,Cs-134,0.000297392,2974%
198147,9063,SCF-08782,FALSE,37.497711,140.325378,39.22839805,277.958149,W,4/21/2011 12:45,DOE,Field Team: S 1 ;,,2,100,Square & Flat,3.08E-06,4.48E-06,Gamma Spectroscopy,Te-129m,-1.19E-06,-12%
198149,9063,SCF-08782,FALSE,37.497711,140.325378,39.22839805,277.958149,W,4/21/2011 12:45,DOE,Field Team: S 1 ;,,2,100,Square & Flat,3.85E-08,3.99E-08,GP Counting,Sr-90,-1.69E-08,0%
198151,9063,SCF-08782,FALSE,37.497711,140.325378,39.22839805,277.958149,W,4/21/2011 12:45,DOE,Field Team: S 1 ;,,2,100,Square & Flat,2.30E-05,0,Gamma Spectroscopy,I-132,2.18E-12,0%
198153,9063,SCF-08782,FALSE,37.497711,140.325378,39.22839805,277.958149,W,4/21/2011 12:45,DOE,Field Team: S 1 ;,,2,100,Square & Flat,2.30E-05,0,Gamma Spectroscopy,Te-132,2.18E-12,0%
198155,9063,SCF-08782,FALSE,37.497711,140.325378,39.22839805,277.958149,W,4/21/2011 12:45,DOE,Field Team: S 1 ;,,2,100,Square & Flat,2.11E-07,0,Gamma Spectroscopy,Mo-99,6.88E-11,0%
198157,9063,SCF-08782,FALSE,37.497711,140.325378,39.22839805,277.958149,W,4/21/2011 12:45,DOE,Field Team: S 1 ;,,2,100,Square & Flat,2.81E-08,3.99E-08,GP Counting,Sr-Total,1.38E-07,1%
198159,9063,SCF-08782,FALSE,37.497711,140.325378,39.22839805,277.958149,W,4/21/2011 12:45,DOE,Field Team: S 1 ;,,2,100,Square & Flat,3.85E-08,3.99E-08,GP Counting,Sr-89,1.54E-07,2%
198161,9063,SCF-08782,FALSE,37.497711,140.325378,39.22839805,277.958149,W,4/21/2011 12:45,DOE,Field Team: S 1 ;,,2,100,Square & Flat,7.90E-07,1.35E-06,Gamma Spectroscopy,Ce-144,2.62E-07,3%
198163,9063,SCF-08782,FALSE,37.497711,140.325378,39.22839805,277.958149,W,4/21/2011 12:45,DOE,Field Team: S 1 ;,,2,100,Square & Flat,3.81E-07,5.02E-07,Gamma Spectroscopy,Ba-140,1.11E-06,11%
198165,9063,SCF-08782,FALSE,37.497711,140.325378,39.22839805,277.958149,W,4/21/2011 12:45,DOE,Field Team: S 1 ;,,2,100,Square & Flat,5.35E-07,6.27E-07,Gamma Spectroscopy,Cs-136,4.39E-06,44%
198167,9063,SCF-08782,FALSE,37.497711,140.325378,39.22839805,277.958149,W,4/21/2011 12:45,DOE,Field Team: S 1 ;,,2,100,Square & Flat,3.54E-06,3.20E-06,Gamma Spectroscopy,I-131,3.81E-05,381%
198169,9063,SCF-08782,FALSE,37.497711,140.325378,39.22839805,277.958149,W,4/21/2011 12:45,DOE,Field Team: S 1 ;,,2,100,Square & Flat,9.64E-06,2.26E-07,Gamma Spectroscopy,Cs-137,0.000159414,1594%
198171,9063,SCF-08782,FALSE,37.497711,140.325378,39.22839805,277.958149,W,4/21/2011 12:45,DOE,Field Team: S 1 ;,,2,100,Square & Flat,4.29E-06,3.30E-07,Gamma Spectroscopy,Cs-134,0.000161618,1616%
198173,9057,SCF-08783,FALSE,37.648951,140.336887,41.30029858,292.6299342,WNW,4/21/2011 14:40,DOE,,,2,100,Square & Flat,5.66E-07,9.59E-07,Gamma Spectroscopy,Te-129m,-2.08E-07,-2%
198175,9057,SCF-08783,FALSE,37.648951,140.336887,41.30029858,292.6299342,WNW,4/21/2011 14:40,DOE,,,2,100,Square & Flat,2.59E-06,4.37E-06,Gamma Spectroscopy,I-132,-1.19E-07,-1%
198177,9057,SCF-08783,FALSE,37.648951,140.336887,41.30029858,292.6299342,WNW,4/21/2011 14:40,DOE,,,2,100,Square & Flat,2.59E-06,4.37E-06,Gamma Spectroscopy,Te-132,-1.19E-07,-1%
198179,9057,SCF-08783,FALSE,37.648951,140.336887,41.30029858,292.6299342,WNW,4/21/2011 14:40,DOE,,,2,100,Square & Flat,8.18E-08,1.23E-07,Gamma Spectroscopy,Ba-140,-3.28E-09,0%
198181,9057,SCF-08783,FALSE,37.648951,140.336887,41.30029858,292.6299342,WNW,4/21/2011 14:40,DOE,,,2,100,Square & Flat,4.81E-08,0,Gamma Spectroscopy,Mo-99,1.84E-12,0%
198183,9057,SCF-08783,FALSE,37.648951,140.336887,41.30029858,292.6299342,WNW,4/21/2011 14:40,DOE,,,2,100,Square & Flat,1.99E-07,3.01E-07,Gamma Spectroscopy,Ce-144,2.76E-09,0%
198185,9057,SCF-08783,FALSE,37.648951,140.336887,41.30029858,292.6299342,WNW,4/21/2011 14:40,DOE,,,2,100,Square & Flat,3.50E-08,4.73E-08,GP Counting,Sr-90,6.94E-09,0%
198187,9057,SCF-08783,FALSE,37.648951,140.336887,41.30029858,292.6299342,WNW,4/21/2011 14:40,DOE,,,2,100,Square & Flat,7.13E-08,1.24E-07,Gamma Spectroscopy,Cs-136,4.44E-08,0%
198189,9057,SCF-08783,FALSE,37.648951,140.336887,41.30029858,292.6299342,WNW,4/21/2011 14:40,DOE,,,2,100,Square & Flat,3.56E-08,4.73E-08,GP Counting,Sr-Total,1.79E-07,2%
198191,9057,SCF-08783,FALSE,37.648951,140.336887,41.30029858,292.6299342,WNW,4/21/2011 14:40,DOE,,,2,100,Square & Flat,3.50E-08,4.73E-08,GP Counting,Sr-89,2.14E-07,2%
198193,9057,SCF-08783,FALSE,37.648951,140.336887,41.30029858,292.6299342,WNW,4/21/2011 14:40,DOE,,,2,100,Square & Flat,2.60E-07,2.94E-07,Gamma Spectroscopy,I-131,1.38E-06,14%
198195,9057,SCF-08783,FALSE,37.648951,140.336887,41.30029858,292.6299342,WNW,4/21/2011 14:40,DOE,,,2,100,Square & Flat,9.69E-08,5.19E-08,Gamma Spectroscopy,Cs-134,2.03E-06,20%
198197,9057,SCF-08783,FALSE,37.648951,140.336887,41.30029858,292.6299342,WNW,4/21/2011 14:40,DOE,,,2,100,Square & Flat,1.48E-07,4.42E-08,Gamma Spectroscopy,Cs-137,2.04E-06,20%
198199,9079,SCF-08784,FALSE,37.672485,140.339475,41.80904942,294.7703557,WNW,4/22/2011 13:30,DOE,,200,2,100,Square & Flat,1.01E-06,1.48E-06,Gamma Spectroscopy,Te-129m,-1.62E-07,-2%
198201,9079,SCF-08784,FALSE,37.672485,140.339475,41.80904942,294.7703557,WNW,4/22/2011 13:30,DOE,,200,2,100,Square & Flat,2.54E-07,4.31E-07,Gamma Spectroscopy,Ce-144,-8.79E-08,-1%
198203,9079,SCF-08784,FALSE,37.672485,140.339475,41.80904942,294.7703557,WNW,4/22/2011 13:30,DOE,,200,2,100,Square & Flat,7.04E-08,0,Gamma Spectroscopy,Mo-99,-4.34E-12,0%
198205,9079,SCF-08784,FALSE,37.672485,140.339475,41.80904942,294.7703557,WNW,4/22/2011 13:30,DOE,,200,2,100,Square & Flat,7.23E-06,0,Gamma Spectroscopy,I-132,1.09E-12,0%
198207,9079,SCF-08784,FALSE,37.672485,140.339475,41.80904942,294.7703557,WNW,4/22/2011 13:30,DOE,,200,2,100,Square & Flat,7.23E-06,0,Gamma Spectroscopy,Te-132,1.09E-12,0%
198209,9079,SCF-08784,FALSE,37.672485,140.339475,41.80904942,294.7703557,WNW,4/22/2011 13:30,DOE,,200,2,100,Square & Flat,7.91E-08,8.10E-08,GP Counting,Sr-90,8.24E-09,0%
198211,9079,SCF-08784,FALSE,37.672485,140.339475,41.80904942,294.7703557,WNW,4/22/2011 13:30,DOE,,200,2,100,Square & Flat,7.91E-08,8.10E-08,GP Counting,Sr-89,2.50E-08,0%
198213,9079,SCF-08784,FALSE,37.672485,140.339475,41.80904942,294.7703557,WNW,4/22/2011 13:30,DOE,,200,2,100,Square & Flat,4.74E-08,8.10E-08,GP Counting,Sr-Total,1.20E-07,1%
198215,9079,SCF-08784,FALSE,37.672485,140.339475,41.80904942,294.7703557,WNW,4/22/2011 13:30,DOE,,200,2,100,Square & Flat,1.50E-07,2.08E-07,Gamma Spectroscopy,Ba-140,2.79E-07,3%
198217,9079,SCF-08784,FALSE,37.672485,140.339475,41.80904942,294.7703557,WNW,4/22/2011 13:30,DOE,,200,2,100,Square & Flat,2.21E-07,2.78E-07,Gamma Spectroscopy,Cs-136,8.42E-07,8%
198219,9079,SCF-08784,FALSE,37.672485,140.339475,41.80904942,294.7703557,WNW,4/22/2011 13:30,DOE,,200,2,100,Square & Flat,9.91E-07,9.21E-07,Gamma Spectroscopy,I-131,9.64E-06,96%
198221,9079,SCF-08784,FALSE,37.672485,140.339475,41.80904942,294.7703557,WNW,4/22/2011 13:30,DOE,,200,2,100,Square & Flat,1.47E-06,6.93E-08,Gamma Spectroscopy,Cs-137,2.41E-05,241%
198223,9079,SCF-08784,FALSE,37.672485,140.339475,41.80904942,294.7703557,WNW,4/22/2011 13:30,DOE,,200,2,100,Square & Flat,7.05E-07,9.55E-08,Gamma Spectroscopy,Cs-134,2.41E-05,241%
198225,9075,SCF-08785,FALSE,37.574271,140.402088,36.20796728,287.1885235,WNW,4/21/2011 22:29,DOE,,200,2,100,Square & Flat,3.26E-06,4.76E-06,Gamma Spectroscopy,Te-129m,-9.67E-07,-10%
198227,9075,SCF-08785,FALSE,37.574271,140.402088,36.20796728,287.1885235,WNW,4/21/2011 22:29,DOE,,200,2,100,Square & Flat,8.29E-07,1.41E-06,Gamma Spectroscopy,Ce-144,-1.28E-07,-1%
198229,9075,SCF-08785,FALSE,37.574271,140.402088,36.20796728,287.1885235,WNW,4/21/2011 22:29,DOE,,200,2,100,Square & Flat,5.18E-08,5.43E-08,GP Counting,Sr-90,-1.61E-09,0%
198231,9075,SCF-08785,FALSE,37.574271,140.402088,36.20796728,287.1885235,WNW,4/21/2011 22:29,DOE,,200,2,100,Square & Flat,2.31E-07,0,Gamma Spectroscopy,Mo-99,-5.74E-11,0%
198233,9075,SCF-08785,FALSE,37.574271,140.402088,36.20796728,287.1885235,WNW,4/21/2011 22:29,DOE,,200,2,100,Square & Flat,2.50E-05,0,Gamma Spectroscopy,I-132,-5.69E-12,0%
198235,9075,SCF-08785,FALSE,37.574271,140.402088,36.20796728,287.1885235,WNW,4/21/2011 22:29,DOE,,200,2,100,Square & Flat,2.50E-05,0,Gamma Spectroscopy,Te-132,-5.69E-12,0%
198237,9075,SCF-08785,FALSE,37.574271,140.402088,36.20796728,287.1885235,WNW,4/21/2011 22:29,DOE,,200,2,100,Square & Flat,5.18E-08,5.43E-08,GP Counting,Sr-89,1.71E-07,2%
198239,9075,SCF-08785,FALSE,37.574271,140.402088,36.20796728,287.1885235,WNW,4/21/2011 22:29,DOE,,200,2,100,Square & Flat,3.75E-08,5.43E-08,GP Counting,Sr-Total,1.72E-07,2%
198241,9075,SCF-08785,FALSE,37.574271,140.402088,36.20796728,287.1885235,WNW,4/21/2011 22:29,DOE,,200,2,100,Square & Flat,3.62E-07,5.11E-07,Gamma Spectroscopy,Ba-140,5.88E-07,6%
198243,9075,SCF-08785,FALSE,37.574271,140.402088,36.20796728,287.1885235,WNW,4/21/2011 22:29,DOE,,200,2,100,Square & Flat,5.65E-07,6.89E-07,Gamma Spectroscopy,Cs-136,4.02E-06,40%
198245,9075,SCF-08785,FALSE,37.574271,140.402088,36.20796728,287.1885235,WNW,4/21/2011 22:29,DOE,,200,2,100,Square & Flat,3.86E-06,3.53E-06,Gamma Spectroscopy,I-131,3.90E-05,390%
198247,9075,SCF-08785,FALSE,37.574271,140.402088,36.20796728,287.1885235,WNW,4/21/2011 22:29,DOE,,200,2,100,Square & Flat,9.53E-06,2.34E-07,Gamma Spectroscopy,Cs-137,0.000157568,1576%
198249,9075,SCF-08785,FALSE,37.574271,140.402088,36.20796728,287.1885235,WNW,4/21/2011 22:29,DOE,,200,2,100,Square & Flat,4.28E-06,3.53E-07,Gamma Spectroscopy,Cs-134,0.000160821,1608%
198459,9175,SCF-08794,FALSE,37.237714,140.241824,45.34707296,253.9545961,WSW,4/24/2011 16:00,DOE,,400,2,100,,1.14E-05,1.91E-05,Gamma Spectroscopy,I-132,-3.07E-06,-31%
198461,9175,SCF-08794,FALSE,37.237714,140.241824,45.34707296,253.9545961,WSW,4/24/2011 16:00,DOE,,400,2,100,,1.14E-05,1.91E-05,Gamma Spectroscopy,Te-132,-3.07E-06,-31%
198463,9175,SCF-08794,FALSE,37.237714,140.241824,45.34707296,253.9545961,WSW,4/24/2011 16:00,DOE,,400,2,100,,1.26E-06,1.90E-06,Gamma Spectroscopy,Te-129m,-9.35E-07,-9%
198465,9175,SCF-08794,FALSE,37.237714,140.241824,45.34707296,253.9545961,WSW,4/24/2011 16:00,DOE,,400,2,100,,3.52E-07,6.01E-07,Gamma Spectroscopy,Ce-144,-5.88E-08,-1%
198467,9175,SCF-08794,FALSE,37.237714,140.241824,45.34707296,253.9545961,WSW,4/24/2011 16:00,DOE,,400,2,100,,5.16E-08,5.11E-08,GP Counting,Sr-90,-3.99E-08,0%
198469,9175,SCF-08794,FALSE,37.237714,140.241824,45.34707296,253.9545961,WSW,4/24/2011 16:00,DOE,,400,2,100,,9.75E-08,0,Gamma Spectroscopy,Mo-99,-5.24E-12,0%
198471,9175,SCF-08794,FALSE,37.237714,140.241824,45.34707296,253.9545961,WSW,4/24/2011 16:00,DOE,,400,2,100,,3.41E-08,5.11E-08,GP Counting,Sr-Total,1.02E-07,1%
198473,9175,SCF-08794,FALSE,37.237714,140.241824,45.34707296,253.9545961,WSW,4/24/2011 16:00,DOE,,400,2,100,,5.16E-08,5.11E-08,GP Counting,Sr-89,1.56E-07,2%
198475,9175,SCF-08794,FALSE,37.237714,140.241824,45.34707296,253.9545961,WSW,4/24/2011 16:00,DOE,,400,2,100,,1.42E-07,2.68E-07,Gamma Spectroscopy,Ba-140,2.59E-07,3%
198477,9175,SCF-08794,FALSE,37.237714,140.241824,45.34707296,253.9545961,WSW,4/24/2011 16:00,DOE,,400,2,100,,2.63E-07,3.25E-07,Gamma Spectroscopy,Cs-136,9.22E-07,9%
198479,9175,SCF-08794,FALSE,37.237714,140.241824,45.34707296,253.9545961,WSW,4/24/2011 16:00,DOE,,400,2,100,,1.28E-06,9.80E-07,Gamma Spectroscopy,I-131,1.59E-05,159%
198481,9175,SCF-08794,FALSE,37.237714,140.241824,45.34707296,253.9545961,WSW,4/24/2011 16:00,DOE,,400,2,100,,8.19E-07,1.26E-07,Gamma Spectroscopy,Cs-134,2.72E-05,272%
198483,9175,SCF-08794,FALSE,37.237714,140.241824,45.34707296,253.9545961,WSW,4/24/2011 16:00,DOE,,400,2,100,,1.66E-06,9.59E-08,Gamma Spectroscopy,Cs-137,2.72E-05,272%
198485,9173,SCF-08795,FALSE,37.243893,140.281769,43.11473815,253.6680542,WSW,4/24/2011 0:00,DOE,,,2,100,,8.29E-08,1.41E-07,Gamma Spectroscopy,Ba-140,-3.23E-08,0%
198487,9173,SCF-08795,FALSE,37.243893,140.281769,43.11473815,253.6680542,WSW,4/24/2011 0:00,DOE,,,2,100,,3.94E-06,6.62E-06,Gamma Spectroscopy,I-132,-2.95E-08,0%
198489,9173,SCF-08795,FALSE,37.243893,140.281769,43.11473815,253.6680542,WSW,4/24/2011 0:00,DOE,,,2,100,,3.94E-06,6.62E-06,Gamma Spectroscopy,Te-132,-2.95E-08,0%
198491,9173,SCF-08795,FALSE,37.243893,140.281769,43.11473815,253.6680542,WSW,4/24/2011 0:00,DOE,,,2,100,,4.27E-08,4.64E-08,GP Counting,Sr-90,-2.20E-08,0%
198493,9173,SCF-08795,FALSE,37.243893,140.281769,43.11473815,253.6680542,WSW,4/24/2011 0:00,DOE,,,2,100,,5.68E-08,0,Gamma Spectroscopy,Mo-99,-6.15E-12,0%
198495,9173,SCF-08795,FALSE,37.243893,140.281769,43.11473815,253.6680542,WSW,4/24/2011 0:00,DOE,,,2,100,,4.27E-08,4.64E-08,GP Counting,Sr-89,6.41E-08,1%
198497,9173,SCF-08795,FALSE,37.243893,140.281769,43.11473815,253.6680542,WSW,4/24/2011 0:00,DOE,,,2,100,,2.80E-08,4.64E-08,GP Counting,Sr-Total,7.08E-08,1%
198499,9173,SCF-08795,FALSE,37.243893,140.281769,43.11473815,253.6680542,WSW,4/24/2011 0:00,DOE,,,2,100,,2.07E-07,3.55E-07,Gamma Spectroscopy,Ce-144,1.28E-07,1%
198501,9173,SCF-08795,FALSE,37.243893,140.281769,43.11473815,253.6680542,WSW,4/24/2011 0:00,DOE,,,2,100,,7.46E-07,1.11E-06,Gamma Spectroscopy,Te-129m,1.43E-07,1%
198503,9173,SCF-08795,FALSE,37.243893,140.281769,43.11473815,253.6680542,WSW,4/24/2011 0:00,DOE,,,2,100,,1.22E-07,1.63E-07,Gamma Spectroscopy,Cs-136,1.46E-07,1%
198505,9173,SCF-08795,FALSE,37.243893,140.281769,43.11473815,253.6680542,WSW,4/24/2011 0:00,DOE,,,2,100,,5.61E-07,4.28E-07,Gamma Spectroscopy,I-131,5.68E-06,57%
198507,9173,SCF-08795,FALSE,37.243893,140.281769,43.11473815,253.6680542,WSW,4/24/2011 0:00,DOE,,,2,100,,5.98E-07,5.64E-08,Gamma Spectroscopy,Cs-137,9.65E-06,97%
198509,9173,SCF-08795,FALSE,37.243893,140.281769,43.11473815,253.6680542,WSW,4/24/2011 0:00,DOE,,,2,100,,5.89E-07,6.83E-08,Gamma Spectroscopy,Cs-134,9.81E-06,98%
198563,9143,SCF-08797,FALSE,37.418513,140.302478,40.15424561,269.9375948,W,4/24/2011 11:30,DOE,,,2,100,Square & Flat,4.83E-07,7.19E-07,Gamma Spectroscopy,Ce-144,-3.41E-07,-3%
198565,9143,SCF-08797,FALSE,37.418513,140.302478,40.15424561,269.9375948,W,4/24/2011 11:30,DOE,,,2,100,Square & Flat,1.11E-07,0,Gamma Spectroscopy,Mo-99,6.09E-12,0%
198567,9143,SCF-08797,FALSE,37.418513,140.302478,40.15424561,269.9375948,W,4/24/2011 11:30,DOE,,,2,100,Square & Flat,4.39E-08,5.19E-08,GP Counting,Sr-90,1.31E-08,0%
198569,9143,SCF-08797,FALSE,37.418513,140.302478,40.15424561,269.9375948,W,4/24/2011 11:30,DOE,,,2,100,Square & Flat,4.39E-08,5.19E-08,GP Counting,Sr-89,6.95E-08,1%
198571,9143,SCF-08797,FALSE,37.418513,140.302478,40.15424561,269.9375948,W,4/24/2011 11:30,DOE,,,2,100,Square & Flat,3.02E-08,5.19E-08,GP Counting,Sr-Total,1.04E-07,1%
198573,9143,SCF-08797,FALSE,37.418513,140.302478,40.15424561,269.9375948,W,4/24/2011 11:30,DOE,,,2,100,Square & Flat,1.51E-06,2.22E-06,Gamma Spectroscopy,Te-129m,1.11E-07,1%
198575,9143,SCF-08797,FALSE,37.418513,140.302478,40.15424561,269.9375948,W,4/24/2011 11:30,DOE,,,2,100,Square & Flat,1.51E-07,2.32E-07,Gamma Spectroscopy,Ba-140,3.75E-07,4%
198577,9143,SCF-08797,FALSE,37.418513,140.302478,40.15424561,269.9375948,W,4/24/2011 11:30,DOE,,,2,100,Square & Flat,9.71E-06,1.62E-05,Gamma Spectroscopy,I-132,6.21E-07,6%
198579,9143,SCF-08797,FALSE,37.418513,140.302478,40.15424561,269.9375948,W,4/24/2011 11:30,DOE,,,2,100,Square & Flat,9.71E-06,1.62E-05,Gamma Spectroscopy,Te-132,6.21E-07,6%
198581,9143,SCF-08797,FALSE,37.418513,140.302478,40.15424561,269.9375948,W,4/24/2011 11:30,DOE,,,2,100,Square & Flat,2.23E-07,2.76E-07,Gamma Spectroscopy,Cs-136,1.72E-06,17%
198583,9143,SCF-08797,FALSE,37.418513,140.302478,40.15424561,269.9375948,W,4/24/2011 11:30,DOE,,,2,100,Square & Flat,1.80E-06,1.09E-06,Gamma Spectroscopy,I-131,2.69E-05,269%
198585,9143,SCF-08797,FALSE,37.418513,140.302478,40.15424561,269.9375948,W,4/24/2011 11:30,DOE,,,2,100,Square & Flat,4.80E-06,1.22E-07,Gamma Spectroscopy,Cs-137,7.93E-05,793%
198587,9143,SCF-08797,FALSE,37.418513,140.302478,40.15424561,269.9375948,W,4/24/2011 11:30,DOE,,,2,100,Square & Flat,4.78E-06,1.74E-07,Gamma Spectroscopy,Cs-134,8.01E-05,801%
198589,9141,SCF-08798,FALSE,37.38648,140.261076,42.50825756,266.9739262,W,4/24/2011 12:00,DOE,,,2,100,Square & Flat,1.62E-06,2.39E-06,Gamma Spectroscopy,Te-129m,-7.22E-08,-1%
198591,9141,SCF-08798,FALSE,37.38648,140.261076,42.50825756,266.9739262,W,4/24/2011 12:00,DOE,,,2,100,Square & Flat,4.55E-07,7.77E-07,Gamma Spectroscopy,Ce-144,-1.62E-09,0%
198593,9141,SCF-08798,FALSE,37.38648,140.261076,42.50825756,266.9739262,W,4/24/2011 12:00,DOE,,,2,100,Square & Flat,1.21E-07,0,Gamma Spectroscopy,Mo-99,-2.38E-11,0%
198595,9141,SCF-08798,FALSE,37.38648,140.261076,42.50825756,266.9739262,W,4/24/2011 12:00,DOE,,,2,100,Square & Flat,4.22E-08,4.18E-08,GP Counting,Sr-90,1.18E-08,0%
198597,9141,SCF-08798,FALSE,37.38648,140.261076,42.50825756,266.9739262,W,4/24/2011 12:00,DOE,,,2,100,Square & Flat,4.22E-08,4.18E-08,GP Counting,Sr-90,1.18E-08,0%
198599,9141,SCF-08798,FALSE,37.38648,140.261076,42.50825756,266.9739262,W,4/24/2011 12:00,DOE,,,2,100,Square & Flat,4.22E-08,4.18E-08,GP Counting,Sr-89,1.75E-08,0%
198601,9141,SCF-08798,FALSE,37.38648,140.261076,42.50825756,266.9739262,W,4/24/2011 12:00,DOE,,,2,100,Square & Flat,4.22E-08,4.18E-08,GP Counting,Sr-89,1.75E-08,0%
198603,9141,SCF-08798,FALSE,37.38648,140.261076,42.50825756,266.9739262,W,4/24/2011 12:00,DOE,,,2,100,Square & Flat,2.60E-08,4.18E-08,GP Counting,Sr-Total,7.89E-08,1%
198605,9141,SCF-08798,FALSE,37.38648,140.261076,42.50825756,266.9739262,W,4/24/2011 12:00,DOE,,,2,100,Square & Flat,1.74E-07,2.43E-07,Gamma Spectroscopy,Ba-140,2.49E-07,2%
198607,9141,SCF-08798,FALSE,37.38648,140.261076,42.50825756,266.9739262,W,4/24/2011 12:00,DOE,,,2,100,Square & Flat,2.12E-07,3.03E-07,Gamma Spectroscopy,Cs-136,1.14E-06,11%
198609,9141,SCF-08798,FALSE,37.38648,140.261076,42.50825756,266.9739262,W,4/24/2011 12:00,DOE,,,2,100,Square & Flat,1.15E-05,1.92E-05,Gamma Spectroscopy,I-132,1.56E-06,16%
198611,9141,SCF-08798,FALSE,37.38648,140.261076,42.50825756,266.9739262,W,4/24/2011 12:00,DOE,,,2,100,Square & Flat,1.15E-05,1.92E-05,Gamma Spectroscopy,Te-132,1.56E-06,16%
198613,9141,SCF-08798,FALSE,37.38648,140.261076,42.50825756,266.9739262,W,4/24/2011 12:00,DOE,,,2,100,Square & Flat,1.80E-06,1.20E-06,Gamma Spectroscopy,I-131,2.34E-05,234%
198615,9141,SCF-08798,FALSE,37.38648,140.261076,42.50825756,266.9739262,W,4/24/2011 12:00,DOE,,,2,100,Square & Flat,3.13E-06,1.31E-07,Gamma Spectroscopy,Cs-137,5.15E-05,515%
198617,9141,SCF-08798,FALSE,37.38648,140.261076,42.50825756,266.9739262,W,4/24/2011 12:00,DOE,,,2,100,Square & Flat,1.48E-06,1.83E-07,Gamma Spectroscopy,Cs-134,5.24E-05,524%
198619,9139,SCF-08799,FALSE,37.345527,140.310126,40.09513696,262.6904869,W,4/24/2011 12:30,DOE,,,2,100,Square & Flat,2.35E-06,3.38E-06,Gamma Spectroscopy,Te-129m,-1.95E-06,-20%
198621,9139,SCF-08799,FALSE,37.345527,140.310126,40.09513696,262.6904869,W,4/24/2011 12:30,DOE,,,2,100,Square & Flat,6.08E-07,1.03E-06,Gamma Spectroscopy,Ce-144,-2.24E-07,-2%
198623,9139,SCF-08799,FALSE,37.345527,140.310126,40.09513696,262.6904869,W,4/24/2011 12:30,DOE,,,2,100,Square & Flat,1.76E-05,0,Gamma Spectroscopy,I-132,-2.61E-11,0%
198625,9139,SCF-08799,FALSE,37.345527,140.310126,40.09513696,262.6904869,W,4/24/2011 12:30,DOE,,,2,100,Square & Flat,1.76E-05,0,Gamma Spectroscopy,Te-132,-2.61E-11,0%
198627,9139,SCF-08799,FALSE,37.345527,140.310126,40.09513696,262.6904869,W,4/24/2011 12:30,DOE,,,2,100,Square & Flat,1.64E-07,0,Gamma Spectroscopy,Mo-99,3.01E-11,0%
198629,9139,SCF-08799,FALSE,37.345527,140.310126,40.09513696,262.6904869,W,4/24/2011 12:30,DOE,,,2,100,Square & Flat,4.86E-08,4.83E-08,GP Counting,Sr-89,1.38E-08,0%
198631,9139,SCF-08799,FALSE,37.345527,140.310126,40.09513696,262.6904869,W,4/24/2011 12:30,DOE,,,2,100,Square & Flat,4.86E-08,4.83E-08,GP Counting,Sr-89,1.38E-08,0%
198633,9139,SCF-08799,FALSE,37.345527,140.310126,40.09513696,262.6904869,W,4/24/2011 12:30,DOE,,,2,100,Square & Flat,4.86E-08,4.83E-08,GP Counting,Sr-90,2.89E-08,0%
198635,9139,SCF-08799,FALSE,37.345527,140.310126,40.09513696,262.6904869,W,4/24/2011 12:30,DOE,,,2,100,Square & Flat,4.86E-08,4.83E-08,GP Counting,Sr-90,2.89E-08,0%
198637,9139,SCF-08799,FALSE,37.345527,140.310126,40.09513696,262.6904869,W,4/24/2011 12:30,DOE,,,2,100,Square & Flat,2.83E-08,4.83E-08,GP Counting,Sr-Total,9.88E-08,1%
198639,9139,SCF-08799,FALSE,37.345527,140.310126,40.09513696,262.6904869,W,4/24/2011 12:30,DOE,,,2,100,Square & Flat,2.91E-07,3.86E-07,Gamma Spectroscopy,Ba-140,4.31E-07,4%
198641,9139,SCF-08799,FALSE,37.345527,140.310126,40.09513696,262.6904869,W,4/24/2011 12:30,DOE,,,2,100,Square & Flat,6.92E-07,6.40E-07,Gamma Spectroscopy,Cs-136,2.49E-06,25%
198643,9139,SCF-08799,FALSE,37.345527,140.310126,40.09513696,262.6904869,W,4/24/2011 12:30,DOE,,,2,100,Square & Flat,2.42E-06,2.44E-06,Gamma Spectroscopy,I-131,1.79E-05,179%
